id,post_id,likes,comments,shares,contains_emoji,does_not_contain_emoji,contains_hashtag,accounts_reached,followers_gained,hashtag_count,year,month,week,day,hour,caption_length,day_of_week,media_type_VIDEO,media_type_CAROUSEL,media_type_PHOTO,day_posted_monday,day_posted_tuesday,day_posted_wednesday,day_posted_thursday,day_posted_friday,day_posted_saturday,day_posted_sunday
7,18092878945411567,0.0251491244949009,0.0,0.0018952355883127,0,1,1,0.2144112166119442,0.0277777777777777,0.3333333333333333,2024,4,16,15,20,0.12,1,0,0,0,1,0,0,0,0,0,0
6,17842544964211166,0.0189724841254569,0.0093457943925233,0.0077388786522769,1,0,1,0.2523915165498269,0.0277777777777777,0.6666666666666666,2024,4,16,16,18,0.2239999999999999,2,0,0,0,0,1,0,0,0,0,0
5,18033754969757587,0.0245141427746777,0.02803738317757,0.0026322716504343,0,1,1,0.2540243144910817,0.0833333333333333,0.3333333333333333,2024,4,16,16,22,0.1733333333333333,2,0,0,0,0,1,0,0,0,0,0
4,18433024795008112,0.9028285549355398,0.0186915887850467,0.0151618847065017,1,0,1,0.0,0.0,0.3333333333333333,2024,4,16,16,23,0.0773333333333333,2,1,0,0,0,1,0,0,0,0,0
3,17992541033425490,0.0126226669232249,0.0186915887850467,0.0018952355883127,1,0,1,0.2460200550181915,0.0,0.3333333333333333,2024,4,16,18,2,0.0933333333333333,4,0,0,0,0,0,0,1,0,0,0
2,17914903361918938,0.0167981527804502,0.02803738317757,0.0017372992892866,0,1,1,0.0,0.0,0.3333333333333333,2024,4,16,18,19,0.1733333333333333,4,1,0,0,0,0,0,1,0,0,0
1,18332744740187372,0.0210890898595343,0.02803738317757,0.0082653329823637,0,1,1,0.0,0.0,0.6666666666666666,2024,4,16,20,13,0.1066666666666666,6,1,0,0,0,0,0,0,0,1,0
25,18204684652303782,0.0334808543390417,0.0654205607476635,0.0037904711766254,1,0,1,0.2840358505634928,0.0,0.3333333333333333,2024,4,17,22,15,0.1093333333333333,1,0,0,0,1,0,0,0,0,0,0
24,17978530313647541,0.0170098133538579,0.0607476635514018,0.003685180310608,0,1,1,0.2474221315112254,0.0277777777777777,0.3333333333333333,2024,4,17,22,20,0.0613333333333333,1,0,0,0,1,0,0,0,0,0,0
23,18049595050651468,0.0172599576678853,0.0093457943925233,0.0070018425901553,0,1,1,0.2562605377584523,0.0277777777777777,0.6666666666666666,2024,4,17,23,16,0.0906666666666666,2,0,0,0,0,1,0,0,0,0,0
22,18049993039567819,0.007754473734847,0.0046728971962616,0.004685443537773,1,0,1,0.0,0.0,0.3333333333333333,2024,4,17,24,15,0.0666666666666666,3,1,0,0,0,0,1,0,0,0,0
21,17900734922905154,0.0211852992110833,0.0560747663551401,0.0021058173203474,1,0,1,0.2489129470228059,0.0,0.6666666666666666,2024,4,17,25,16,0.2053333333333333,4,0,0,0,0,0,0,1,0,0,0
20,17953164581785920,0.0273042139695978,0.0794392523364486,0.0040536983416688,0,1,1,0.196769899724909,0.0555555555555555,0.3333333333333333,2024,4,17,25,19,0.0986666666666666,4,0,0,0,0,0,0,1,0,0,0
19,17897027438994728,0.0228978256686549,0.0186915887850467,0.0035798894445906,1,0,1,0.1977637767326293,0.0277777777777777,0.3333333333333333,2024,4,17,26,17,0.36,5,0,0,0,0,0,0,0,1,0,0
18,17851899345180585,0.0179526649990379,0.0093457943925233,0.0030534351145038,0,1,1,0.2421155382021474,0.0,0.3333333333333333,2024,4,17,26,20,0.1786666666666666,5,0,0,0,0,0,0,0,1,0,0
17,18033862801916442,0.0320569559361169,0.0794392523364486,0.0048960252698078,0,1,1,0.2901055994320702,0.1666666666666666,0.6666666666666666,2024,4,17,28,18,0.104,7,0,0,0,0,0,0,0,0,0,1
16,18031950991982099,0.0118145083702135,0.0046728971962616,0.0026322716504343,0,1,1,0.2240305262223799,0.0,0.6666666666666666,2024,4,18,30,19,0.1333333333333333,2,0,0,0,0,1,0,0,0,0,0
15,17877481380011932,0.0152972868962863,0.0420560747663551,0.0010529086601737,1,0,1,0.168834856686485,0.0,0.3333333333333333,2024,5,18,2,0,0.0453333333333333,4,0,0,0,0,0,0,1,0,0,0
14,18048355354633982,0.0360207812199345,0.0327102803738317,0.0024743353514082,1,0,1,0.2387434554973821,0.0277777777777777,0.3333333333333333,2024,5,18,5,23,0.2133333333333333,7,0,0,0,0,0,0,0,0,0,1
13,18005332844587551,0.0175485857225322,0.1261682242990654,0.0008949723611476,1,0,1,0.23153784719141,0.0,0.3333333333333333,2024,5,19,8,15,0.1546666666666666,3,0,0,0,0,0,1,0,0,0,0
12,17986306493662107,0.0144891283432749,0.0,0.0006317451961042,1,0,1,0.1558789599787026,0.0,0.3333333333333333,2024,5,19,11,17,0.0586666666666666,6,0,0,0,0,0,0,0,0,1,0
11,17885048889043281,0.0187030979411198,0.0,0.0004738088970781,1,0,1,0.1993255834590469,0.0555555555555555,0.3333333333333333,2024,5,19,11,23,0.072,6,0,0,0,0,0,0,0,0,1,0
10,17963505479623187,0.0161246873196074,0.0,0.0054224795998947,1,0,1,0.1935575472535273,0.0,0.3333333333333333,2024,5,19,12,19,0.072,7,0,0,0,0,0,0,0,0,0,1
9,18038829610849675,0.0107562055031749,0.0093457943925233,0.0006843906291129,1,0,1,0.0,0.0,0.3333333333333333,2024,5,20,14,21,0.0773333333333333,2,1,0,0,0,1,0,0,0,0,0
8,18089174890439318,0.0259957667885318,0.1308411214953271,0.0325348775993682,1,0,1,0.3657289910373591,0.1111111111111111,0.3333333333333333,2024,5,20,15,18,0.0613333333333333,3,0,0,0,0,0,1,0,0,0,0
7,17881958448059105,0.0154897055993842,0.0093457943925233,0.0010529086601737,0,1,1,0.1858904960511136,0.0277777777777777,0.3333333333333333,2024,5,20,16,21,0.176,4,0,0,0,0,0,0,1,0,0,0
6,18130142134339429,0.0141620165480084,0.02803738317757,0.001842590155304,1,0,1,0.2278285562161682,0.1111111111111111,0.3333333333333333,2024,5,20,19,0,0.088,7,0,0,0,0,0,0,0,0,0,1
5,18000835850553228,0.0131421974215893,0.0046728971962616,0.00200052645433,0,1,1,0.0,0.0,0.3333333333333333,2024,5,21,20,18,0.12,1,1,0,0,1,0,0,0,0,0,0
4,18002860487333046,0.0086203578987877,0.014018691588785,0.0025269807844169,1,0,1,0.0,0.0,0.3333333333333333,2024,5,21,25,1,0.1013333333333333,6,1,0,0,0,0,0,0,0,1,0
3,18013845317146515,0.0126996344044641,0.1962616822429906,0.0005264543300868,1,0,0,0.229159641494365,0.0277777777777777,0.0,2024,6,22,1,0,0.032,6,0,0,0,0,0,0,0,0,1,0
2,18266902144234768,0.0106407542813161,0.0186915887850467,0.0004211634640694,1,0,1,0.1728636081284941,0.0,0.3333333333333333,2024,6,23,6,23,0.0906666666666666,4,0,0,0,0,0,0,1,0,0,0
1,18080660428473726,0.0036174716182412,0.0186915887850467,0.0037378257436167,0,1,1,0.0,0.0,0.3333333333333333,2024,6,23,8,0,0.1066666666666666,6,1,0,0,0,0,0,0,0,1,0
25,17960074817779833,0.0,0.0,0.0007896814951302,1,0,1,0.0942763333037536,0.0,0.3333333333333333,2024,6,23,8,15,0.368,6,0,0,0,0,0,0,0,0,1,0
24,17999257238383720,0.017471618241293,0.0093457943925233,0.0014740721242432,0,1,1,0.1859969828733694,0.0,0.3333333333333333,2024,6,23,8,18,0.1653333333333333,6,0,0,0,0,0,0,0,0,1,0
23,18097157707420974,0.0181450837021358,0.0373831775700934,0.0048960252698078,0,1,1,0.2261957582749134,0.0277777777777777,0.3333333333333333,2024,6,23,9,16,0.3173333333333333,7,0,0,0,0,0,0,0,0,0,1
22,18188281915292923,0.0101981912641908,0.014018691588785,0.0022637536193735,0,1,1,0.1818972402165232,0.0,0.3333333333333333,2024,6,23,9,17,0.0533333333333333,7,0,0,0,0,0,0,0,0,0,1
21,17919187112923622,0.0194920146238214,0.0327102803738317,0.0100026322716504,0,1,1,0.0,0.0,0.3333333333333333,2024,6,24,10,21,0.1146666666666666,1,1,0,0,1,0,0,0,0,0,0
20,17870181039072499,0.01214162016548,0.0,0.0024743353514082,1,0,1,0.1736622592954121,0.0,0.3333333333333333,2024,6,24,12,0,0.0853333333333333,3,0,0,0,0,0,1,0,0,0,0
19,18038783587757128,0.0090244371752934,0.0420560747663551,5.26454330086865e-05,1,0,1,0.2009938770077202,0.0,0.3333333333333333,2024,6,24,15,22,0.08,6,0,0,0,0,0,0,0,0,1,0
18,18032636810043421,0.0206080431017894,0.014018691588785,0.0033166622795472,0,1,1,0.2127429230632709,0.0833333333333333,0.3333333333333333,2024,6,24,16,16,0.0533333333333333,7,0,0,0,0,0,0,0,0,0,1
17,18230272360285708,0.0855878391379642,0.3130841121495327,0.0323242958673335,1,0,1,0.0,0.0,0.3333333333333333,2024,6,25,21,14,0.1146666666666666,5,1,0,0,0,0,0,0,1,0,0
16,18028007237147319,0.0376178564556474,0.0981308411214953,0.0259541984732824,0,1,1,0.0,0.0,0.3333333333333333,2024,6,25,21,15,0.0106666666666666,5,1,0,0,0,0,0,0,1,0,0
15,17938853444746814,0.0361554743121031,0.0514018691588785,0.0098446959726243,1,0,1,0.2479900612299228,0.1111111111111111,0.3333333333333333,2024,6,25,22,2,0.0559999999999999,6,0,0,0,0,0,0,0,0,1,0
14,18035002093995345,0.0253415431979988,0.02803738317757,0.003685180310608,0,1,1,0.2181914988020232,0.0555555555555555,0.3333333333333333,2024,6,25,23,22,0.2213333333333333,7,0,0,0,0,0,0,0,0,0,1
13,17872699875102666,0.0831441216086203,0.1588785046728972,0.0271123979994735,0,1,1,0.0,0.0,0.3333333333333333,2024,6,26,24,21,0.048,1,1,0,0,1,0,0,0,0,0,0
12,18022090544262626,0.0213392341735616,0.116822429906542,0.0068965517241379,0,1,1,0.0,0.0,0.3333333333333333,2024,6,26,29,16,0.2453333333333333,6,1,0,0,0,0,0,0,0,1,0
11,18132247657352744,0.0116990571483548,0.0046728971962616,0.0007370360621216,1,0,1,0.1565178809122371,0.1111111111111111,0.3333333333333333,2024,7,27,4,16,0.0559999999999999,4,0,0,0,0,0,0,1,0,0,0
10,18003678662355971,0.0228401000577256,0.0327102803738317,0.0026322716504343,1,0,1,0.236844440500488,0.0,0.3333333333333333,2024,7,28,8,21,0.0613333333333333,1,0,0,0,1,0,0,0,0,0,0
9,17980808885571598,0.0290167404271695,0.0327102803738317,0.0042642800737036,0,1,1,0.3302688792261957,0.0555555555555555,0.3333333333333333,2024,7,28,9,17,0.1066666666666666,2,0,0,0,0,1,0,0,0,0,0
8,18039263536790448,0.0248604964402539,0.0093457943925233,0.0035798894445906,0,1,1,0.201526311118999,0.0,0.3333333333333333,2024,7,28,10,15,0.0906666666666666,3,0,0,0,0,0,1,0,0,0,0
7,18032685272476509,0.0298248989801808,0.0046728971962616,0.0091076599105027,0,1,1,0.2402342710089626,0.1111111111111111,0.3333333333333333,2024,7,28,11,15,0.0613333333333333,4,0,0,0,0,0,0,1,0,0,0
6,18266807683244819,0.0164325572445641,0.0327102803738317,0.0043695709397209,0,1,1,0.2148549117046765,0.0,0.3333333333333333,2024,7,28,11,22,0.08,4,0,0,0,0,0,0,1,0,0,0
5,18021785975346749,0.0111025591687512,0.0093457943925233,0.0016320084232692,0,1,1,0.0,0.0,0.3333333333333333,2024,7,28,12,16,0.0773333333333333,5,1,0,0,0,0,0,0,1,0,0
4,18029782565319658,0.0046372907446603,0.02803738317757,0.0002105817320347,1,0,1,0.1984914366847102,0.0,0.3333333333333333,2024,7,28,13,20,0.08,6,0,0,0,0,0,0,0,0,1,0
3,18332347858126069,0.0143736771214162,0.02803738317757,0.0019478810213214,1,0,1,0.0,0.0,0.3333333333333333,2024,7,28,13,22,0.0693333333333333,6,1,0,0,0,0,0,0,0,1,0
2,17949429086814147,0.0248604964402539,0.0420560747663551,0.0192155830481705,1,0,1,0.0,0.0,0.3333333333333333,2024,7,28,14,20,0.0506666666666666,7,1,0,0,0,0,0,0,0,0,1
1,17860429017147130,0.0346161246873196,0.0186915887850467,0.0132666491181889,1,0,1,0.0,0.0,0.3333333333333333,2024,7,29,17,21,0.0906666666666666,3,1,0,0,0,0,1,0,0,0,0
25,18030617329952234,0.0182412930536848,0.0186915887850467,0.0021584627533561,0,1,1,0.0,0.0,0.3333333333333333,2024,7,29,21,17,0.088,7,1,0,0,0,0,0,0,0,0,1
24,18069939319543010,0.0138541466230517,0.0046728971962616,0.000157936299026,1,0,1,0.172615138876564,0.0,0.3333333333333333,2024,7,30,24,1,0.192,3,0,0,0,0,0,1,0,0,0,0
23,17878037304079658,0.0187608235520492,0.0046728971962616,0.0035272440115819,1,0,1,0.1657289910373591,0.0,0.3333333333333333,2024,7,30,27,18,0.0586666666666666,6,0,0,0,0,0,0,0,0,1,0
22,18001534226447913,0.0200115451221858,0.0514018691588785,0.0073177151882074,0,1,1,0.2339870441032922,0.0277777777777777,0.3333333333333333,2024,7,30,28,21,0.112,7,0,0,0,0,0,0,0,0,0,1
21,18065447284602918,0.0212430248220127,0.02803738317757,0.0041589892076862,1,0,1,0.2092821013399591,0.0277777777777777,0.3333333333333333,2024,7,31,30,14,0.0293333333333333,2,0,0,0,0,1,0,0,0,0,0
20,18024728180350171,0.0260342505291514,0.0046728971962616,0.005527770465912,1,0,1,0.2091223711065755,0.1388888888888889,0.3333333333333333,2024,7,31,30,20,0.0853333333333333,2,0,0,0,0,1,0,0,0,0,0
19,17881732575035479,0.0139888397152203,0.0,0.0023163990523822,0,1,1,0.14217765551513,0.0,0.3333333333333333,2024,8,31,1,22,0.0746666666666666,4,0,0,0,0,0,0,1,0,0,0
18,18053604910685572,0.008870502212815,0.0093457943925233,0.0103711503027112,0,1,1,0.1294524802555683,0.0277777777777777,0.3333333333333333,2024,8,31,2,17,0.1253333333333333,5,0,0,0,0,0,0,0,1,0,0
17,17955803432689916,0.0104483355782182,0.0186915887850467,0.0012634903922084,0,1,1,0.1298961753483006,0.0,0.3333333333333333,2024,8,31,3,1,0.08,6,0,0,0,0,0,0,0,0,1,0
16,17947889024726358,0.0231287281123725,0.0233644859813084,0.0010529086601737,1,0,1,0.1772828112521075,0.0,0.3333333333333333,2024,8,31,3,18,0.0933333333333333,6,0,0,0,0,0,0,0,0,1,0
15,18040405567821062,0.0163363478930152,0.0186915887850467,0.0002105817320347,1,0,1,0.1801757032567219,0.0555555555555555,0.3333333333333333,2024,8,31,3,23,0.1733333333333333,6,0,0,0,0,0,0,0,0,1,0
14,18044930461904983,0.0054454492976717,0.0,0.0003685180310608,1,0,1,0.1133729700949507,0.0555555555555555,0.3333333333333333,2024,8,31,4,20,0.104,7,0,0,0,0,0,0,0,0,0,1
13,18010700051564409,0.0101404656532614,0.0093457943925233,0.0033166622795472,1,0,1,0.1565178809122371,0.0833333333333333,0.3333333333333333,2024,8,32,6,17,0.072,2,0,0,0,0,1,0,0,0,0,0
12,18003286235433979,0.0054839330382913,0.0233644859813084,0.0045801526717557,1,0,1,0.1455852338273138,0.0,0.3333333333333333,2024,8,32,9,2,0.248,5,0,0,0,0,0,0,0,1,0,0
11,18270935965246373,0.0134115836059264,0.0327102803738317,0.0061595156620163,1,0,1,0.1883041973555772,0.0,0.3333333333333333,2024,8,32,9,20,0.1599999999999999,5,0,0,0,0,0,0,0,1,0,0
10,17937695561771452,0.0274196651914566,0.0233644859813084,0.0022111081863648,1,0,1,0.2128671576892359,0.0277777777777777,0.3333333333333333,2024,8,32,11,17,0.2933333333333333,7,0,0,0,0,0,0,0,0,0,1
9,18068464909515122,0.0047335000962093,0.0046728971962616,0.0008949723611476,1,0,1,0.1497382198952879,0.0555555555555555,0.6666666666666666,2024,8,33,12,15,0.1226666666666666,1,0,0,0,1,0,0,0,0,0,0
8,18027176714201376,0.0131421974215893,0.0,0.0025269807844169,1,0,1,0.1423196379448043,0.0,0.3333333333333333,2024,8,33,13,17,0.0506666666666666,2,0,0,0,0,1,0,0,0,0,0
7,18045354709921979,0.0273042139695978,0.0654205607476635,0.0083179784153724,0,1,1,0.2296920756056438,0.0555555555555555,0.3333333333333333,2024,8,33,14,21,0.0906666666666666,3,0,0,0,0,0,1,0,0,0,0
6,18016972460219673,0.0037906484510294,0.0,0.0008949723611476,0,1,1,0.0,0.0,0.3333333333333333,2024,8,33,17,19,0.1093333333333333,6,1,0,0,0,0,0,0,0,1,0
5,18044586667769477,0.0264575716759669,0.0327102803738317,0.0042116346406949,1,0,1,0.2926080397550803,0.1388888888888889,0.3333333333333333,2024,8,34,19,0,0.12,1,0,0,0,1,0,0,0,0,0,0
4,17905501736932884,0.002520685010583,0.0046728971962616,0.0012108449591997,0,1,1,0.0957671488153341,0.0,0.3333333333333333,2024,8,34,20,18,0.0533333333333333,2,0,0,0,0,1,0,0,0,0,0
3,17928003893924011,0.0391956898210506,0.0373831775700934,0.0071597788891813,1,0,1,0.3298074363297542,0.1111111111111111,0.3333333333333333,2024,8,34,21,15,0.1493333333333333,3,0,0,0,0,0,1,0,0,0,0
2,18450272431023871,0.0329228401000577,0.0794392523364486,0.0041063437746775,0,1,1,0.343579732008164,0.1666666666666666,0.3333333333333333,2024,8,34,22,18,0.2106666666666666,4,0,0,0,0,0,0,1,0,0,0
1,18320719594198826,0.0276890513757937,0.0794392523364486,5.26454330086865e-05,0,1,1,0.2596858638743455,0.0277777777777777,0.3333333333333333,2024,8,34,23,15,0.104,5,0,0,0,0,0,0,0,1,0,0
25,18030208862021471,0.0158168173946507,0.0700934579439252,0.0,1,0,1,0.2336320880291064,0.0277777777777777,0.3333333333333333,2024,8,34,23,17,0.0053333333333333,5,0,0,0,0,0,0,0,1,0,0
24,17975923904758604,0.0132576486434481,0.0093457943925233,0.0,1,0,1,0.1807436329754193,0.0277777777777777,0.3333333333333333,2024,8,34,23,21,0.0586666666666666,5,0,0,0,0,0,0,0,1,0,0
23,18023741321362973,0.0342890128920531,0.0,0.0,1,0,1,0.2488774514153873,0.0277777777777777,0.3333333333333333,2024,8,34,24,16,0.0933333333333333,6,0,0,0,0,0,0,0,0,1,0
22,18075106333552576,0.0256686549932653,0.0,0.0056330613319294,1,0,1,0.0,0.0,0.3333333333333333,2024,8,34,24,19,0.0586666666666666,6,1,0,0,0,0,0,0,0,1,0
21,18053245648753573,0.0202809313065229,0.0,0.000157936299026,1,0,1,0.2512201615050137,0.0277777777777777,0.3333333333333333,2024,8,34,25,17,0.064,7,0,0,0,0,0,0,0,0,0,1
20,17947455485736205,0.0180103906099672,0.0,0.0,1,0,1,0.2239417872038335,0.3055555555555555,0.3333333333333333,2024,8,34,25,20,0.0426666666666666,7,0,0,0,0,0,0,0,0,0,1
19,18053312368825134,0.0242255147200307,0.0093457943925233,5.26454330086865e-05,1,0,1,0.2381400301712663,0.0555555555555555,0.3333333333333333,2024,8,34,25,23,0.1653333333333333,7,0,0,0,0,0,0,0,0,0,1
18,18072090502499145,0.009717144506446,0.0046728971962616,0.0,1,0,1,0.1163546011181116,0.0277777777777777,0.3333333333333333,2024,8,35,26,12,0.088,1,0,0,0,1,0,0,0,0,0,0
17,17949065939729145,0.0216278622282085,0.0514018691588785,0.0001052908660173,1,0,1,0.2282899991126098,0.0,0.3333333333333333,2024,8,35,26,19,0.0959999999999999,1,0,0,0,1,0,0,0,0,0,0
16,18063409603716563,0.0041562439869155,0.0093457943925233,0.0,1,0,1,0.1575827491347945,0.0833333333333333,0.3333333333333333,2024,8,35,27,0,0.0906666666666666,2,0,0,0,0,1,0,0,0,0,0
15,18040491239300125,0.0127573600153934,0.0046728971962616,0.0,1,0,1,0.1647528618333481,0.0,0.3333333333333333,2024,8,35,27,15,0.08,2,0,0,0,0,1,0,0,0,0,0
14,18354927772112051,0.0309216855878391,0.0373831775700934,5.26454330086865e-05,0,1,1,0.3070724997781524,0.1111111111111111,0.3333333333333333,2024,8,35,27,18,0.2053333333333333,2,0,0,0,0,1,0,0,0,0,0
13,18060291313714200,0.0131037136809697,0.0,0.0002105817320347,1,0,1,0.1987399059366403,0.0277777777777777,0.6666666666666666,2024,8,35,27,21,0.0933333333333333,2,0,0,0,0,1,0,0,0,0,0
12,17847421725264949,0.0212815085626322,0.014018691588785,0.0005264543300868,0,1,0,0.0,0.0,0.0,2024,8,35,28,3,0.2613333333333333,3,1,0,0,0,0,1,0,0,0,0
11,18090222133466456,0.0216086203578987,0.0,0.0003685180310608,0,1,1,0.1849143668471026,0.0,0.3333333333333333,2024,8,35,28,19,0.088,3,0,0,0,0,0,1,0,0,0,0
10,18283399069225956,0.0270925533961901,0.0,0.000157936299026,0,1,1,0.1959357529505723,0.0,0.3333333333333333,2024,8,35,28,22,0.0399999999999999,3,0,0,0,0,0,1,0,0,0,0
9,18080968216514165,0.0114296709640177,0.0093457943925233,0.0012108449591997,0,1,1,0.0,0.0,0.3333333333333333,2024,8,35,29,1,0.0826666666666666,4,1,0,0,0,0,0,1,0,0,0
8,18068804845526296,0.022705406965557,0.014018691588785,0.0002105817320347,1,0,1,0.2162569881977105,0.1111111111111111,0.3333333333333333,2024,8,35,29,14,0.0933333333333333,4,0,0,0,0,0,0,1,0,0,0
7,18015090167574667,0.0215124110063498,0.0,0.0004211634640694,0,1,1,0.2452923950661105,0.0,0.3333333333333333,2024,8,35,29,19,0.0746666666666666,4,0,0,0,0,0,0,1,0,0,0
6,18430124485064160,0.0296517221473927,0.02803738317757,0.0027375625164516,1,0,1,0.2833969296299582,0.0833333333333333,0.3333333333333333,2024,8,35,29,20,0.104,4,0,0,0,0,0,0,1,0,0,0
5,18031581299191048,0.0226669232249374,0.0,0.0034745985785733,1,0,1,0.2873546898571302,0.2777777777777778,0.3333333333333333,2024,8,35,30,2,0.104,5,0,0,0,0,0,0,0,1,0,0
4,18024233774519061,0.0221089089859534,0.0233644859813084,0.0043695709397209,1,0,1,0.0,0.0,0.3333333333333333,2024,8,35,30,20,0.0666666666666666,5,1,0,0,0,0,0,0,1,0,0
3,18015849008529567,0.0136232441793342,0.0046728971962616,0.0013687812582258,0,1,1,0.166882598278463,0.0,0.3333333333333333,2024,8,35,31,0,0.0693333333333333,6,0,0,0,0,0,0,0,0,1,0
2,18032169395007664,0.0446603809890321,0.0420560747663551,0.0056330613319294,1,0,1,0.0,0.0,0.3333333333333333,2024,8,35,31,18,0.0986666666666666,6,1,0,0,0,0,0,0,0,1,0
1,18029832107049350,0.0341735616701943,0.116822429906542,0.0085285601474072,1,0,1,0.4824385482296566,0.1666666666666666,0.3333333333333333,2024,8,35,31,22,0.1173333333333333,6,0,0,0,0,0,0,0,0,1,0
